Movie,Scene,Character,Dialogue,Sentiment_Score,Sentiment_Label,Emotion_Label
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,but i was going into toshi station to pick up some power converters...,0.0,Neutral,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,"you can waste time with your friends when your chores are done. now, come on, get to it!",0.1511,Positive,Anger
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"all right, come on! and the red one, come on. well, come on, red, let's go.",0.3382,Positive,Anger
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,uncle owen...,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,yeah?,0.296,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,this r2 unit has a bad motivator. look!,-0.5848,Negative,Anger
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,"hey, what're you trying to push on us?",0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"excuse me, sir, but that r2 unit is in prime condition. a real bargain.",0.3291,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,uncle owen...,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,yeah?,0.296,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,what about that one?,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,what about that blue one? we'll take that one.,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"yeah, take it away.",0.296,Positive,Anger
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"uh, i'm quite sure you'll be very pleased with that one, sir. he really is in firstclass condition. i've worked with him before. here he comes.",0.699,Positive,Joy
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"okay, let's go.",0.2263,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"now, don't forget this! why i should stick my neck out for you is quite beyond my capacity!",0.3071,Positive,Anger
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"thank the maker! this oil bath is going to feel so good. i've got such a bad case of dust contamination, i can barely move!",0.5147,Positive,Joy
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"it just isn't fair. oh, biggs is right. i'm never gonna get out of here!",-0.308,Negative,Anger
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,is there anything i might do to help?,0.4019,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"well, not unless you can alter time, speed up the harvest, or teleport me off this rock!",0.3382,Positive,Anger
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"i don't think so, sir. i'm only a droid and not very knowledgeable about such things. not on this planet, anyways. as a matter of fact, i'm not even sure which planet i'm on.",-0.2173,Negative,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"well, if there's a bright center to the universe, you're on the planet that it's farthest from.",0.6124,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"i see, sir.",0.0,Neutral,Joy
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"uh, you can call me luke.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"i see, sir luke.",0.0,Neutral,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,just luke.,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"and i am seethreepio, humancyborg relations, and this is my counterpart, artoodetoo.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,hello.,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,you got a lot of carbon scoring here. it looks like you boys have seen a lot of action.,0.3612,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"with all we've been through, sometimes i'm amazed we're in as good condition as we are, what with the rebellion and all.",0.6808,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,you know of the rebellion against the empire?,-0.128,Negative,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"that's how we came to be in your service, if you take my meaning, sir.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,have you been in many battles?,-0.3818,Negative,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"several, i think. actually, there's not much to tell. i'm not much more than an interpreter, and not very good at telling stories. well, not at making them interesting, anyways.",0.2908,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"well, my little friend, you've got something jammed in here real good. were you on a starcruiser or...",0.785,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LEIA,"help me, obiwan kenobi. you'remy only hope.",0.6808,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,what's this?,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,what is what?!? he asked you a question...what is that?,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LEIA,"help me, obiwan kenobi. you're my only hope. help me, obiwan kenobi. you're my only hope.",0.8807,Positive,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"oh, he says it's nothing, sir. merely a malfunction. old data. pay it no mind.",-0.3818,Negative,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,who is she? she's beautiful.,0.5994,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"i'm afraid i'm not quite sure, sir.",-0.2912,Negative,Fear
SW_EpisodeIV,UNKNOWN_SCENE,LEIA,"help me, obiwan kenobi...",0.4019,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"i think she was a passenger on our last voyage. a person of some importance, sir i believe. our captain was attached to...",0.3612,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,is there more to this recording?,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"behave yourself, artoo. you're going to get us in trouble. it's all right, you can trust him. he's our new master.",0.1531,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"he says he's the property of obiwan kenobi, a resident of these parts. and it's a private message for him. quite frankly, sir, i don't know what he's talking about. our last master was captain antilles, but with what we've been through, this little r2 unit has become a bit eccentric.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,obiwan kenobi? i wonder if he means old ben kenobi?,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"i beg your pardon, sir, but do you know what he's talking about?",0.1655,Positive,Anger
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"well, i don't know anyone named obiwan, but old ben lives out beyond the dune sea. he's kind of a strange old hermit.",-0.2708,Negative,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,i wonder who she is. it sounds like she's in trouble. i'd better play back the whole thing.,0.6249,Positive,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"he says the restraining bolt has short circuited his recording system. he suggests that if you remove the bolt, he might be able to play back the entire recording.",0.34,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"h'm? oh, yeah, well, i guess you're too small to run away on me if i take this off! okay.",0.6696,Positive,Anger
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,there you go.,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"well, wait a minute. where'd she go? bring her back! play back the entire message.",0.5848,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,been playing. the one you're carrying inside your rusty innards!,0.2714,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,AUNT BERU,luke? luke! come to dinner!,0.0,Neutral,Joy
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"all right, i'll be right there, aunt beru.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"i'm sorry, sir, but he appears to have picked up a slight flutter.",-0.0387,Neutral,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"well, see what you can do with him. i'll be right back.",0.2732,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,just you reconsider playing that message for him.,0.2023,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"no, i don't think he likes you at all.",-0.5472,Negative,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"no, i don't like you either.",-0.5122,Negative,Disgust
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"you know, i think that r2 unit we bought might have been stolen.",-0.4939,Negative,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,what makes you think that?,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"well, i stumbled across a recording while i was cleaning him. he says he belongs to someone called obiwan kenobi.",0.2732,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"i thought he might have meant ben. do you know what he's talking about? well, i wonder if he's related to ben.",0.2732,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,that old man's just a crazy wizard. tomorrow i want you to take that r2 unit into anchorhead and have its memory flushed. that'll be the end of it. it belongs to us now.,-0.2732,Negative,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,but what if this obiwan comes looking for him?,0.0,Neutral,Fear
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,"he won't, i don't think he exists any more. he died about the same time as your father.",-0.5965,Negative,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,he knew my father?,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,i told you to forget it. your only concern is to prepare the new droids for tomorrow. in the morning i want them on the south ridge working out those condensers.,-0.1531,Negative,Fear
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"yes, sir. i think those new droids are going to work out fine. in fact, i, uh, was also thinking about our agreement about my staying on another season. and if these new droids do work out, i want to transmit my application to the academy this year.",0.7906,Positive,Joy
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,you mean the next semester before harvest?,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"sure, there're more than enough droids.",0.3182,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,harvest is when i need you the most. only one more season. this year we'll make enough on the harvest so i'll be able to hire some more hands. and then you can go to the academy next year.,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,"you must understand i need you here, luke.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,but it's a whole 'nother year.,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,"look, it's only one more season.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"yeah, that's what you said last year when biggs and tank left.",0.296,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,AUNT BERU,where are you going?,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,it looks like i'm going nowhere. i have to finish cleaning those droids.,0.3612,Positive,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,AUNT BERU,"owen, he can't stay here forever. most of his friends have gone. it means so much to him.",0.5209,Positive,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,i'll make it up to him next year. i promise.,0.3182,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,AUNT BERU,"luke's just not a farmer, owen. he has too much of his father in him.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,that's what i'm afraid of.,0.0,Neutral,Fear
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,what are you doing hiding there?,-0.296,Negative,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"it wasn't my fault, sir. please don't deactivate me. i told him not to go, but he's faulty, malfunctioning kept babbling on about his mission.",-0.1707,Negative,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"oh, no!",-0.3595,Negative,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,that r2 unit has always been a problem. these astrodroids are getting quite out of hand. even i can't understand their logic at times.,0.1935,Positive,Anger
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,how could i be so stupid? he's nowhere in sight. blast it!,-0.6867,Negative,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"pardon me, sir, but couldn't we go after him?",0.1655,Positive,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,it's too dangerous with all the sand people around. we'll have to wait until morning.,-0.4767,Negative,Fear
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,"luke, i'm shutting the power down for the night.",0.0,Neutral,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"all right, i'll be there in a few minutes. boy, am i gonna get it.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,you know that little droid is going to cause me a lot of trouble.,-0.4019,Negative,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"oh, he excels at that, sir.",0.5423,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,luke? luke? luke? where could he be loafing now!,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,have you seen luke this morning?,0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,AUNT BERU,"he said he had some things to do before he started today, so he left early.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,uh? did he take those two new droids with him?,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,AUNT BERU,i think so.,0.0,Neutral,Joy
SW_EpisodeIV,UNKNOWN_SCENE,OWEN,"well, he'd better have those units in the south range repaired bemidday or there'll be hell to pay!",-0.3164,Negative,Anger
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,how's that.,0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"old ben kenobi lives out in this direction somewhere, but i don't see how that r2 unit could have come this far. we must have missed him. uncle owen isn't going to take this very well.",0.0745,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"sir, would it help if you told him it was my fault.",0.0,Neutral,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,sure. he needs you. he'd probably only deactivate you for a day or so...,0.3182,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"deactivate! well, on the other hand if you hadn't removed his restraining bolt...",0.68,Positive,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"wait, there's something dead ahead on the scanner. it looks like our droid... hit the accelerator.",-0.4215,Negative,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"hey, whoa, just where do you think you're going?",0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"master luke here is your rightful owner. we'll have no more of this obiwan kenobi jibberish... and don't talk to me of your mission, either. you're fortunate he doesn't blast you into a million pieces right here.",0.1779,Positive,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"well, come on. it's getting late. i only hope we can get back before uncle owen really blows up.",0.6124,Positive,Sadness
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"if you don't mind my saying so, sir, i think you should deactivate the little fugitive until you've gotten him back to your workshop.",0.0,Neutral,Neutral
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"no, he's not going to try anything.",-0.296,Negative,Disgust
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,what's wrong with him now?,-0.4767,Negative,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,THREEPIO,"oh my... sir, he says there are several creatures approaching from the southeast.",0.0,Neutral,Surprise
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"sand people! or worse! come on, let's have a look. come on.",-0.5696,Negative,Anger
SW_EpisodeIV,UNKNOWN_SCENE,LUKE,"there are two banthas down there but i don't see any... wait a second, they're sand people all right. i can see one of them now.",0.0,Neutral,Neutral
